"ID","Year","Contact.Status","Admission.Substatus","Major.Interest","ACT","GPA","Date.App.Submitted","Date.App.Completed","Legacy","Co.Curricular","Gender","Ethnicity","Religious.Preference","HS.Name","City","State","Zip","Number.Campus.Visits","Royal15","Royal.ID","First.Visit","Last.Visit","Ind.Visit","Group.Visit","Schol.Visit","Award.Status","Comprehensive.Cost","Total.Gift","Total.Institutional.Gift","Gross.Need","Scholarship.Status"
"App ID-117948","2012 Fall",": Cancel","Cancel: Admit","Social Work",14,NA,"12/20/2011","","","","Female","Black or African-American","Christian","Lakeview Tech Acdmy","Kenosha","WI","53144",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-117949","2012 Fall",": Deposit","Paid","Undecided",19,2.75,"1/31/2012","","","Football","Male","Multiracial","Lutheran (ELCA)","Warroad HS","Roosevelt","MN","56673",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-117950","2012 Fall",": Deposit","Paid","Undecided",25,3.73,"12/14/2011","","","","Female","White","Presbyterian (Other)","John F Kennedy Sr HS","Bloomington","MN","55431",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-117955","2012 Fall",": Deposit","Paid","Exercise Science",26,3.37,"12/16/2011","","","Cross Country; Ministry; Service-Learning; Track & Field","Male","White","Christian Mission Alliance","Superior Sr HS","Superior","WI","54880",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-117956","2012 Fall",": Deposit","Paid","Elementary Education",25,3.34,"12/16/2011","","","Football","Male","White","Lutheran (ELCA)","Warroad HS","Warroad","MN","56763-2208",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-117957","2012 Fall",": Cancel","Cancel: Admit","Undecided",0,NA,"1/3/2012","","","","Male","White","Lutheran (Missouri Synod)","Andover HS","Andover","MN","55304",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-117958","2012 Fall",": Cancel","Cancel: Admit","Elementary Education",0,NA,"12/19/2011","","","","Female","White","Not Reported","Sartell HS","Sartell","MN","56377",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-117959","2012 Fall",": Cancel","Cancel: Admit","Nursing",17,3.19,"12/19/2011","","","","Female","White","Lutheran Synod, Evangelical","Pelican Rapids HS","Pelican Rapids","MN","56572",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-117960","2012 Fall",": Deposit","Paid","Political Science",23,3.2,"12/19/2011","","","Football; ROTC","Male","White","Catholic","Annandale HS","Annandale","MN","55302",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-117962","2012 Fall",": Cancel","Cancel: Admit","English Writing",0,NA,"12/19/2011","","","","Male","Black or African-American","Christian","Greater Atlanta Christian Sch","Atlanta","GA","30363",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-117963","2013 Fall",": Cancel","Cancel: Admit","Pre-Occupational Therapy",19,3.03,"12/1/2012","","","Choir; Cross Country; Service-Learning; Track & Field","Female","White","Not Reported","Buffalo HS","Buffalo","MN","55313",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-117965","2013 Fall",": Cancel","Cancel: Admit","Communcation Studies and Theatre Art",29,3.09,"10/2/2012","","","Ministry; Radio/TV; Service-Learning; Speech","Female","White","Lutheran (ELCA)","Waunakee Cmnty HS","Waunakee","WI","53597",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-117966","2012 Fall",": Cancel","Cancel: Admit","Undecided",27,3.24,"12/20/2011","","","","Male","White","Christian","Centennial HS","Circle Pines","MN","55014-2442",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-117967","2012 Fall",": Deposit","Paid","Nursing",23,3.11,"12/20/2011","","","Hockey","Female","White","Lutheran (ELCA)","Eden Prairie HS","Eden Prairie","MN","55347",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-117968","2012 Fall",": Cancel","Cancel: Admit","Undecided",34,4,"12/20/2011","","","Baseball; Football; Hockey; Ministry","Male","White","Lutheran (ELCA)","Warroad HS","Warroad","MN","56763",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-117975","2012 Fall",": Cancel","Cancel: Admit","Business",0,NA,"12/22/2011","","","Baseball; Cross Country; Other; Service-Learning; Soccer","Male","","Not Reported","Holderness School","","","",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-117976","2012 Fall",": Cancel","Cancel: Admit","Business - Organizational Leadership",0,3.3,"12/22/2011","","","","Male","","Buddhist","Wasatch Academy","Mt Pleasant","UT","84647",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-117977","2012 Fall",": Cancel","Cancel: Admit","Pre-Physical Therapy",29,4,"12/22/2011","","","","Female","White","Lutheran (Other)","Red River Sr HS","Grand Forks","ND","58201",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-117978","2012 Fall",": Deposit","Paid","Psychology",23,3.52,"12/22/2011","","","Service-Learning","Female","White","Baptist (American)","Maple Grove Sr HS","Maple Grove","MN","55369",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-117979","2012 Fall",": Cancel","Cancel: Admit","Undecided",29,3.96,"12/30/2011","","","Football","Male","White","Lutheran (ELCA)","South Saint Paul HS","S St Paul","MN","55075",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-117980","2012 Fall",": Cancel","Cancel: Admit","Undecided",27,NA,"12/28/2011","","","Wrestling","Male","White","Catholic","Morris Area HS","Morris","MN","56267",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-117981","2012 Fall",": Cancel","Cancel: Admit","Undecided",26,3.74,"12/30/2011","","","Band; Ministry; Radio/TV","Female","White","Latter Day Saints (Mormon)","Moorhead HS","Moorhead","MN","56560-3946",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-117982","2012 Fall",": Cancel","Cancel: Admit","Business: Management Information Systems",0,NA,"1/17/2012","","","","Male","","Muslim","Ctr Line HS","Troy","MI","48085",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-117984","2012 Fall",": Cancel","Cancel: Admit","Undecided",19,2.35,"2/6/2012","","","","Male","American Indian or Alaska Native","Not Reported","Oak Grove Lutheran HS","West Fargo","ND","58078",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-117987","2012 Fall",": Cancel","Cancel: Admit","Nursing",27,3.88,"1/6/2012","","","","Female","Asian","Presbyterian (Evangelical)","Hopkins HS","Wayzata","MN","55391",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-117990","2012 Fall",": Cancel","Cancel: Admit","Elementary Education",0,NA,"1/31/2012","","","","Female","Black or African-American","Baptist (American)","Marion HS","Marion","AL","36756",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-117993","2012 Fall",": Cancel","Cancel: Admit","Exercise Science",28,3.83,"1/31/2012","","","Baseball; Football","Male","White","Not Reported","La Moure HS","La Moure","ND","58458",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-117995","2012 Fall",": Cancel","Cancel: Admit","Business - Organizational Leadership",25,2.84,"12/29/2011","","","Football","Male","White","Lutheran (ELCA)","Annandale HS","Annandale","MN","55302-0453",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-117996","2013 Fall",": Cancel","Cancel: Admit","Nursing",27,3.32,"10/17/2012","","","Band; Choir; Ministry; Other; ROTC","Female","White","Evangelical Free","Minnetonka HS","Minnetonka","MN","55345",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-117997","2013 Fall",": Cancel","Cancel: Admit","Undecided",23,3.11,"1/16/2013","","","Swimming","Female","White","Lutheran (ELCA)","Faribault HS","Faribault","MN","55021",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-117999","2012 Fall",": Cancel","Cancel: Admit","Undecided",28,3.62,"12/30/2011","","","Service-Learning","Male","White","Lutheran (ELCA)","Chanhassen HS","Chanhassen","MN","55317-9033",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-118000","2012 Fall",": Cancel","Cancel: Admit","Nursing",25,3.62,"12/30/2011","","","Choir; Cultural/Ethnic Clubs","Female","White","No Affiliation","Luck HS","Luck","WI","54853",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-118002","2012 Fall",": Deposit","Paid","Nursing",21,3.62,"1/31/2012","","","","Male","White","Christian Reformed","Maccray HS","Renville","MN","56284-2411",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-118003","2013 Fall",": Cancel","Cancel: Admit","Pre-Medicine",28,4,"8/28/2012","","","Service-Learning; Student Government","Male","White","Catholic","Paynesville Area Schools","Paynesville","MN","56362-9412",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-118004","2013 Fall",": Cancel","Cancel: Admit","Pre-Law",29,3.72,"8/16/2012","","","Ministry; Service-Learning; Softball","Female","White","Lutheran (ELCA)","Brandon Valley HS","Sioux Falls","SD","57104-6528",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-118005","2013 Fall",": Cancel","Cancel: Admit","Nursing",29,3.96,"11/13/2012","","","Ministry; Service-Learning","Male","White","Lutheran (ELCA)","Century HS","Bismarck","ND","58503-1185",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-118007","2013 Fall",": Cancel","Cancel: Admit","Nursing",26,3.89,"8/31/2012","","","Choir","Female","White","Lutheran (ELCA)","Saint Peter HS","St Peter","MN","56082-1217",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-118008","2012 Fall",": Cancel","Cancel: Admit","Elementary Education",28,3.61,"1/13/2012","","","Band; Choir; Ministry; Other; Service-Learning","Female","White","Lutheran (ELCA)","Roosevelt HS","Garretson","SD","57030-2052",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-118011","2013 Fall",": Deposit","Paid","Undecided",27,3.96,"9/18/2012","","","","Female","White","Catholic","Davies HS Fargo","Fargo","ND","58104",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-118012","2013 Fall",": Cancel","Cancel: Deposit","Music Education",32,3.98,"10/8/2012","","","Band","Male","White","Catholic","Watertown Sr HS","Goodwin","SD","57238-5032",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-118014","2013 Fall",": Cancel","Cancel: Admit","Nursing",30,3.74,"11/12/2012","","","","Female","White","Lutheran (ELCA)","Lincoln HS","Sioux Falls","SD","57103-5832",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-118016","2013 Fall",": Deposit","Paid","Communcation Studies and Theatre Art",20,3.28,"7/3/2012","","","Band; Radio/TV; ROTC","Male","Prefer not to respond","Catholic","Acdmy For Academic Excellence","Victorville","CA","92392",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-118018","2012 Fall",": Cancel","Cancel: Admit","Elementary Education",19,2.99,"1/3/2012","","","","Female","","United Methodist","Minnewaska Area HS","Glenwood","MN","56334",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-118020","2012 Fall",": Cancel","Cancel: Admit","Pre-Medicine",26,3.64,"1/9/2012","","","Hockey; Service-Learning","Female","White","Lutheran (Other)","Sartell HS","Sartell","MN","56377",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-118021","2012 Fall",": Cancel","Cancel: Admit","Music",0,NA,"1/13/2012","","","","Male","Black or African-American","Not Reported","Osseo HS","Maple Grove","MN","55369",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-118026","2012 Fall",": Cancel","Cancel: Admit","Undecided",20,3.25,"1/6/2012","","","","Male","White","Latter Day Saints (Mormon)","Copper Hills HS","West Jordan","UT","84081",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-118027","2012 Fall",": Cancel","Cancel: Admit","Nursing",0,NA,"1/17/2012","","","","Female","","Christian","","Piney Woods","MS","39148",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-118028","2012 Fall",": Cancel","Cancel: Admit","Communcation Studies and Theatre Art",0,NA,"1/12/2012","","","","Female","White","Not Reported","Fertile-Beltrami HS","Fertile","MN","56540",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-118029","2012 Fall",": Cancel","Cancel: Admit","Nursing",19,3.39,"1/9/2012","","","Service-Learning","Female","White","Lutheran (ELCA)","Farmington Sr HS","Farmington","MN","55024",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-118032","2012 Fall",": Cancel","Cancel: Admit","Pre-Law",19,2.75,"1/10/2012","","","","Female","White","Catholic","New Richmond Sr HS","New Richmond","WI","54017",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-118033","2012 Fall",": Cancel","Cancel: Admit","Undecided",0,NA,"1/10/2012","","","","Male","White","Not Reported","Winona Sr HS","Rushford","MN","55971",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-118034","2012 Fall",": Cancel","Cancel: Admit","Pre-Veterinary Medicine",27,3.91,"1/18/2012","","","Tennis","Female","White","Christian","Crook Cnty HS","Powell Butte","OR","97753-1543",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-118035","2012 Fall",": Cancel","Cancel: Admit","Undecided",25,3.38,"1/10/2012","","","","Female","White","Not Reported","Xavier HS","Appleton","WI","54915",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-118036","2012 Fall",": Cancel","Cancel: Admit","Undecided",21,3.02,"1/10/2012","","","","Female","White","Lutheran (Other)","Coon Rapids HS","Coon Rapids","MN","55433",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-118037","2013 Fall",": Cancel","Cancel: Admit","Undecided",31,3.97,"6/5/2012","","","","Female","White","Assemblies of God","Paynesville Area Schools","Paynesville","MN","56362",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-118038","2012 Fall",": Deposit","Paid","Journalism: Multimedia",23,3.21,"1/11/2012","","","","Male","White","Christian","White Bear Lake Area HS","Hugo","MN","55038",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-118041","2013 Fall",": Cancel","Cancel: Admit","Nursing",30,4,"11/28/2012","","","Band; Choir; Cultural/Ethnic Clubs; Ministry; Other","Female","White","Christian","Miller HS","Miller","SD","57362",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-118043","2012 Fall",": Cancel","Cancel: Admit","Undecided",30,3.55,"1/12/2012","","","Wrestling","Male","White","Catholic","Maple Grove Sr HS","Maple Grove","MN","55369",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-118044","2012 Fall",": Deposit","Paid","Music Education",24,2.88,"1/12/2012","","","","Male","White","Lutheran (Missouri Synod)","Wahpeton Sr HS","Wahpeton","ND","58075",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-118046","2012 Fall",": Cancel","Cancel: Admit","Business - Organizational Leadership",18,2.85,"1/12/2012","","","Football","Male","","Not Reported","Apollo HS","St Cloud","MN","56303",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-118047","2012 Fall",": Cancel","Cancel: Admit","Business - Organizational Leadership",20,2.9,"1/16/2012","","","Football","Male","","Not Reported","Dawson-Boyd HS","Dawson","MN","56232",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-118049","2013 Fall",": Cancel","Cancel: Admit","Physics",35,3.35,"7/27/2012","","","Choir; Service-Learning","Male","White","Lutheran (Other)","Minnetonka HS","Tonka Bay","MN","55331",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-118050","2012 Fall",": Cancel","Cancel: Admit","Nursing",28,4,"2/23/2012","","","Band; Cultural/Ethnic Clubs; Ministry; Other; Service-Learning","Male","Asian","Christian","Bethany Acdmy","Apple Valley","MN","55124",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-118052","2012 Fall",": Deposit","Paid","Undecided",22,3.83,"1/13/2012","","","","Female","White","Christian","Hills-Beaver Creek HS","Steen","MN","56173",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-118054","2012 Fall",": Cancel","Cancel: Admit","Exercise Science",18,NA,"1/25/2012","","","Track & Field","Female","","Not Reported","Dassel-Cokato HS","Kimball","MN","55353",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-118057","2013 Fall",": Deposit","Paid","Undecided",30,3.62,"11/5/2012","","","Baseball; Soccer","Male","White","Catholic","Alexandria Area HS","Alexandria","MN","56308",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-118059","2013 Fall",": Cancel","Cancel: Deposit","Nursing",26,3.72,"10/9/2012","","","Band; Journalism/Writing; Service-Learning; Swimming","Female","White","United Methodist","Fergus HS","Lewistown","MT","59457",1,0,NA,2013-02-08,2013-02-08,1,0,0,NA,NA,NA,NA,NA,NA
"App ID-118061","2012 Fall",": Cancel","Cancel: Admit","Business",24,3.53,"2/6/2012","","","","Male","White","United Methodist","Annandale HS","St Augusta","MN","56301",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-118062","2012 Fall",": Cancel","Cancel: Admit","Chemistry",25,3.86,"1/16/2012","","","","Female","White","Lutheran (Missouri Synod)","Desert Christian HS","Tucson","AZ","85715",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-118063","2012 Fall",": Cancel","Cancel: Admit","Music Education",0,NA,"1/16/2012","","","","Female","White","No Affiliation","Freeport Sr HS","Freeport","IL","61032",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-118064","2012 Fall",": Cancel","Cancel: Admit","Psychology",0,2.92,"1/16/2012","","","","Male","Black or African-American","Christian","Cabrillo HS","Lompoc","CA","93436-5307",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-118065","2012 Fall",": Deposit","Paid","Music",19,2.94,"1/24/2012","","","Choir","Male","Hispanic or Latino","Not Reported","Smoky Hill HS","Centennial","CO","80016",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-118066","2012 Fall",": Cancel","Cancel: Admit","Pre-Law",24,3.56,"2/1/2012","","","Art; Band; Journalism/Writing; Lacrosse; Other","Female","Asian","Not Reported","Roosevelt HS","Minneapolis","MN","55404",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-118067","2012 Fall",": Cancel","Cancel: Admit","Pre-Medicine",0,NA,"1/16/2012","","","","Female","Black or African-American","Baptist (American)","","Memphis","TN","38115",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-118068","2012 Fall",": Cancel","Cancel: Admit","Nursing",21,3.52,"1/27/2012","","","","Female","White","Christian","Lead HS","Lead","SD","57754",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-118073","2012 Fall",": Cancel","Cancel: Admit","Undecided",0,NA,"1/19/2012","","","Cross Country; Service-Learning; Track & Field","Female","","Not Reported","Unspecified","Asheville","NC","28815",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-118074","2013 Fall",": Cancel","Cancel: Admit","Undecided",29,3.99,"9/28/2012","","","Band; Ministry; Service-Learning","Female","White","Catholic","Beaver Dam HS","Beaver Dam","WI","53916",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-118075","2013 Fall",": Cancel","Cancel: Admit","Environmental Studies",29,3.69,"10/16/2012","","","Band; Cross Country; Ministry; Other; Service-Learning","Male","White","Lutheran (ELCA)","Davies HS Fargo","Fargo","ND","58104-6824",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-118077","2012 Fall",": Cancel","Cancel: Admit","Business: Marketing",0,NA,"3/8/2012","","","","Female","","Christian Reformed","Passaic Cnty Tech Inst","Paterson","NJ","07501",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-118080","2013 Fall",": Cancel","Cancel: Admit","Nursing",27,3.71,"5/25/2012","","","Volleyball","Female","White","Protestant (No Denomination)","Warner HS","Aberdeen","SD","57401-8653",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-118083","2012 Fall",": Cancel","Cancel: Admit","Pre-Pharmacy",23,3.39,"1/17/2012","","","","Female","White","Not Reported","Cascade HS","Cascade","IA","52033",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-118084","2013 Fall",": Cancel","Cancel: Admit","Math",29,4,"9/10/2012","","","Band; Service-Learning; Soccer","Female","White","Catholic","Princeton HS","Princeton","MN","55371-4935",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-118085","2012 Fall",": Cancel","Cancel: Admit","Undecided",24,3.88,"1/30/2012","","","Service-Learning","Female","White","Catholic","Buffalo HS","Rogers","MN","55374-9787",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-118086","2012 Fall",": Deposit","Paid","Business - Organizational Leadership",25,3.7,"1/27/2012","","","Football; Service-Learning; Track & Field","Male","White","Catholic","South Saint Paul HS","S St Paul","MN","55075-1206",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-118088","2013 Fall",": Cancel","Cancel: Admit","Undecided",27,3.96,"8/6/2012","","","Choir; Service-Learning; Softball; Tennis","Female","White","Baptist (American)","Mora HS","Brook Park","MN","55007-5665",1,0,NA,2013-01-22,2013-01-22,0,1,0,NA,NA,NA,NA,NA,NA
"App ID-118089","2013 Fall",": Cancel","Cancel: Deposit","Music Education",26,3.46,"8/1/2012","","","Band","Male","White","United Methodist","Coon Rapids HS","Coon Rapids","MN","55448-3315",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-118090","2013 Fall",": Cancel","Cancel: Admit","Nursing",22,3.81,"7/20/2012","","","Ministry; Service-Learning; Volleyball","Female","White","Lutheran (ELCA)","Stevens HS","Rapid City","SD","57702-1820",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-118092","2012 Fall",": Deposit","Paid","Communcation Studies and Theatre Art",23,3.8,"1/23/2012","","","","Female","White","Christian","Mobridge HS","Mobridge","SD","57601",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-118093","2012 Fall",": Cancel","Cancel: Admit","Psychology",23,3.59,"1/18/2012","","","Hockey","Female","White","Lutheran (ELCA)","Blaine HS","Coon Rapids","MN","55448",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-118095","2012 Fall",": Cancel","Cancel: Admit","Nursing",0,NA,"2/10/2012","","","","Female","Asian","Catholic","Burnsville Sr HS","St Paul","MN","55122",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-118096","2012 Fall",": Deposit","Waived","Pre-Law",20,2.54,"1/26/2012","","","Football; Track & Field","Male","Black or African-American","Christian","Lincoln HS","Sioux Falls","SD","57105",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-118098","2012 Fall",": Cancel","Cancel: Admit","Chemistry",0,NA,"1/26/2012","","","","Female","Black or African-American","Baptist (North American)","Mendenhall High School","Mendenhall","MS","39114",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-118104","2012 Fall",": Cancel","Cancel: Admit","Elementary Education",21,NA,"2/16/2012","","","Football","Male","White","Lutheran (Other)","Watertown Sr HS","Watertown","SD","57201",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
